date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:16:42	38125/38125	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:42%20GMT	https://tema5.dokuzyazilim.com/meditasyon-minderi-bej-10-adet	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/meditasyon-minderi-bej-10-adet.html	(from https://tema5.dokuzyazilim.com/)
10:16:43	44928/44928	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:42%20GMT	https://tema5.dokuzyazilim.com/eco-friendly-pro-studyo-mat-kirmizi-10-adet	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/eco-friendly-pro-studyo-mat-kirmizi-10-adet.html	(from https://tema5.dokuzyazilim.com/)
10:16:43	44612/44612	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:42%20GMT	https://tema5.dokuzyazilim.com/sectiklerimiz	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/sectiklerimiz.html	(from https://tema5.dokuzyazilim.com/)
10:16:43	41099/41099	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:42%20GMT	https://tema5.dokuzyazilim.com/bolster-silindir-yoga-minderi-siyah-10lu	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/bolster-silindir-yoga-minderi-siyah-10lu.html	(from https://tema5.dokuzyazilim.com/)
10:16:43	45442/45442	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:42%20GMT	https://tema5.dokuzyazilim.com/bolster-yoga-minderi-ve-meditasyon-minderi-bordo-2li-takim	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/bolster-yoga-minderi-ve-meditasyon-minderi-bordo-2li-takim.html	(from https://tema5.dokuzyazilim.com/)
10:16:43	41259/41259	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:43%20GMT	https://tema5.dokuzyazilim.com/bolster-silindir-yoga-minderi-bordo	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/bolster-silindir-yoga-minderi-bordo.html	(from https://tema5.dokuzyazilim.com/)
10:16:44	38505/38505	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:43%20GMT	https://tema5.dokuzyazilim.com/meditasyon-minderi-bordo	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/meditasyon-minderi-bordo.html	(from https://tema5.dokuzyazilim.com/)
10:16:44	40491/40491	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:43%20GMT	https://tema5.dokuzyazilim.com/en-cok-satanlar-1	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/en-cok-satanlar-1.html	(from https://tema5.dokuzyazilim.com/)
10:16:44	47381/47381	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:43%20GMT	https://tema5.dokuzyazilim.com/cork-series-mandala-yoga-ve-pilates-mati	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/cork-series-mandala-yoga-ve-pilates-mati.html	(from https://tema5.dokuzyazilim.com/)
10:16:44	47452/47452	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:44%20GMT	https://tema5.dokuzyazilim.com/-20	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/-20.html	(from https://tema5.dokuzyazilim.com/)
10:16:45	55112/55112	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:44%20GMT	https://tema5.dokuzyazilim.com/pro-charcoal-yoga-ve-pilates-mati	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/pro-charcoal-yoga-ve-pilates-mati.html	(from https://tema5.dokuzyazilim.com/)
10:16:45	46460/46460	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:44%20GMT	https://tema5.dokuzyazilim.com/mikrofiber-kaplama-yoga-mati-yasam-cicegi-3mm-kirmizi	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/mikrofiber-kaplama-yoga-mati-yasam-cicegi-3mm-kirmizi.html	(from https://tema5.dokuzyazilim.com/)
10:16:45	45445/45445	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:44%20GMT	https://tema5.dokuzyazilim.com/dogal-jut-kaplama-bordo-yoga-mat	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/dogal-jut-kaplama-bordo-yoga-mat.html	(from https://tema5.dokuzyazilim.com/)
10:16:45	45974/45974	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:44%20GMT	https://tema5.dokuzyazilim.com/sun-series-kaydirmaz-yuzeyli-yoga-mati-siyah-5mm	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/sun-series-kaydirmaz-yuzeyli-yoga-mati-siyah-5mm.html	(from https://tema5.dokuzyazilim.com/)
10:16:45	43581/43581	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:45%20GMT	https://tema5.dokuzyazilim.com/eco-friendly-kirmizi-studyo-yoga-mat	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/eco-friendly-kirmizi-studyo-yoga-mat.html	(from https://tema5.dokuzyazilim.com/)
10:16:46	47680/47680	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:45%20GMT	https://tema5.dokuzyazilim.com/seeka-yoga-yoga-pilates-mati-morocco	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/seeka-yoga-yoga-pilates-mati-morocco.html	(from https://tema5.dokuzyazilim.com/)
10:16:46	43178/43178	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:45%20GMT	https://tema5.dokuzyazilim.com/uygun-fiyatli-urunler	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/uygun-fiyatli-urunler.html	(from https://tema5.dokuzyazilim.com/)
10:16:46	38331/38331	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:45%20GMT	https://tema5.dokuzyazilim.com/yoga-kemeri-kirmizi-beyaz	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/yoga-kemeri-kirmizi-beyaz.html	(from https://tema5.dokuzyazilim.com/)
10:16:46	43388/43388	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:46%20GMT	https://tema5.dokuzyazilim.com/-10	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/-10.html	(from https://tema5.dokuzyazilim.com/)
10:16:47	37495/37495	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:46%20GMT	https://tema5.dokuzyazilim.com/mat-tasima-askisi-kirmizi-beyaz	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/mat-tasima-askisi-kirmizi-beyaz.html	(from https://tema5.dokuzyazilim.com/)
10:16:47	37744/37744	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:46%20GMT	https://tema5.dokuzyazilim.com/mat-tasima-askisi	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/mat-tasima-askisi.html	(from https://tema5.dokuzyazilim.com/)
10:16:47	52004/52004	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:46%20GMT	https://tema5.dokuzyazilim.com/aero-yoga-hamagi-montaj-aparat-seti-haric	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/aero-yoga-hamagi-montaj-aparat-seti-haric.html	(from https://tema5.dokuzyazilim.com/)
10:16:47	37930/37930	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:46%20GMT	https://tema5.dokuzyazilim.com/dogal-lavantali-goz-yastigi	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/dogal-lavantali-goz-yastigi.html	(from https://tema5.dokuzyazilim.com/)
10:16:47	36937/36937	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:47%20GMT	https://tema5.dokuzyazilim.com/ahsap-yoga-blok	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/ahsap-yoga-blok.html	(from https://tema5.dokuzyazilim.com/)
10:16:48	38529/38529	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:47%20GMT	https://tema5.dokuzyazilim.com/yoga-cani-rezonans-8cm-bakir-yesil	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/yoga-cani-rezonans-8cm-bakir-yesil.html	(from https://tema5.dokuzyazilim.com/)
10:16:48	39642/39642	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:47%20GMT	https://tema5.dokuzyazilim.com/voit-yoga-blok-yesil	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/voit-yoga-blok-yesil.html	(from https://tema5.dokuzyazilim.com/)
10:16:48	37182/37182	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:47%20GMT	https://tema5.dokuzyazilim.com/-1	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/-1.html	(from https://tema5.dokuzyazilim.com/)
10:16:48	38019/38019	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:47%20GMT	https://tema5.dokuzyazilim.com/yakinda-gelecekler	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/yakinda-gelecekler.html	(from https://tema5.dokuzyazilim.com/)
10:16:48	37575/37575	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:48%20GMT	https://tema5.dokuzyazilim.com/duygular-ofke-kiskanclik-ve-korkunun-otesi	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/duygular-ofke-kiskanclik-ve-korkunun-otesi.html	(from https://tema5.dokuzyazilim.com/)
10:16:49	40543/40543	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:48%20GMT	https://tema5.dokuzyazilim.com/-9	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/-9.html	(from https://tema5.dokuzyazilim.com/)
10:16:49	40571/40571	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:48%20GMT	https://tema5.dokuzyazilim.com/ask-ozgurluk-tekbasinalik	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/ask-ozgurluk-tekbasinalik.html	(from https://tema5.dokuzyazilim.com/)
10:16:49	43943/43943	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:48%20GMT	https://tema5.dokuzyazilim.com/-8	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/-8.html	(from https://tema5.dokuzyazilim.com/)
10:16:49	38650/38650	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:49%20GMT	https://tema5.dokuzyazilim.com/erkek-kistirilmis-erkekligi-kendini-kesfetmek-icin-kullanmak	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/erkek-kistirilmis-erkekligi-kendini-kesfetmek-icin-kullanmak.html	(from https://tema5.dokuzyazilim.com/)
10:16:50	37704/37704	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:49%20GMT	https://tema5.dokuzyazilim.com/sir	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/sir.html	(from https://tema5.dokuzyazilim.com/)
10:16:50	17912/17912	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:49%20GMT	https://tema5.dokuzyazilim.com/iletisim.html	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/iletisim.html	(from https://tema5.dokuzyazilim.com/)
10:16:50	15396/15396	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:49%20GMT	https://tema5.dokuzyazilim.com/hakkimizda-1	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/hakkimizda-1.html	(from https://tema5.dokuzyazilim.com/)
10:16:50	15457/15457	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:49%20GMT	https://tema5.dokuzyazilim.com/gizlilk-ve-guvenlik	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/gizlilk-ve-guvenlik.html	(from https://tema5.dokuzyazilim.com/)
10:16:50	15449/15449	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:50%20GMT	https://tema5.dokuzyazilim.com/uyelik-kosullari-1	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/uyelik-kosullari-1.html	(from https://tema5.dokuzyazilim.com/)
10:16:51	15533/15533	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:50%20GMT	https://tema5.dokuzyazilim.com/kargo-ve-teslimat-2	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/kargo-ve-teslimat-2.html	(from https://tema5.dokuzyazilim.com/)
10:16:51	34743/34743	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:50%20GMT	https://tema5.dokuzyazilim.com/-4	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/-4.html	(from https://tema5.dokuzyazilim.com/)
10:16:51	28871/28871	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:50%20GMT	https://tema5.dokuzyazilim.com/-42	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/-42.html	(from https://tema5.dokuzyazilim.com/)
10:16:51	28891/28891	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:51%20GMT	https://tema5.dokuzyazilim.com/-48	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/-48.html	(from https://tema5.dokuzyazilim.com/)
10:16:52	65764/65764	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:51%20GMT	https://tema5.dokuzyazilim.com/giyim	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/giyim.html	(from https://tema5.dokuzyazilim.com/)
10:16:52	76092/76092	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:51%20GMT	https://tema5.dokuzyazilim.com/kitap	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/kitap.html	(from https://tema5.dokuzyazilim.com/)
10:16:52	77268/77268	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:51%20GMT	https://tema5.dokuzyazilim.com/yoga-malzemeleri	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/yoga-malzemeleri.html	(from https://tema5.dokuzyazilim.com/)
10:16:52	16660/16660	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2007:16:51%20GMT	https://tema5.dokuzyazilim.com/satis-ortakligi	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/satis-ortakligi.html	(from https://tema5.dokuzyazilim.com/)
10:16:52	1694/1694	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Mar%202018%2012:04:22%20GMT	https://tema5.dokuzyazilim.com/u/tema5/menu/a/i/n/instagram-24x24-1522065862.png	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/u/tema5/menu/a/i/n/instagram-24x24-1522065862.png	(from https://tema5.dokuzyazilim.com/)
10:16:53	8471/8471	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Sep%202021%2014:14:52%20GMT	https://tema5.dokuzyazilim.com/u/tema5/banners/a/f/o/footer-bank-1631628892.png	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/u/tema5/banners/a/f/o/footer-bank-1631628892.png	(from https://tema5.dokuzyazilim.com/)
10:16:53	1028/1028	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Nov%202023%2009:47:42%20GMT	https://tema5.dokuzyazilim.com/https://i0.wp.com/www.turknovatech.com/wp-content/uploads/2023/09/Logo-Turkiye-Novatech-2.jpg?w=1178&ssl=1%22	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/https://i0.wp.com/www.turknovatech.com/wp-content/uploads/2023/09/Logo-Turkiye-Novatech-2.jpg?w=1178&ssl=1%22	(from https://tema5.dokuzyazilim.com/)
10:16:53	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2005%20Nov%202023%2007:16:52%20GMT	https://tema5.dokuzyazilim.com/?p=AfilMembers	C:/Users/abdul/Desktop/HTTRACK/site6/site/tema5.dokuzyazilim.com/indexf90c.html	(from https://tema5.dokuzyazilim.com/)
